accommodationId,accommodationName,addr1,addr2,addr3,addrNew,homepage,phoneNo,repName
100358,아란풀빌라,경기,가평군,설악면,설악면 봉미산안길 145,아란풀빌라.com,010-****-**22,이*란
100359,바닷가에서펜션,인천,강화군,삼산면,삼산면 삼산북로 82,www.ontheseashore.net,010-****-**90,구*
100360,숲속의캠핑장,충북,괴산군,청천면,청천면 후평도원로 153-6,forestcamp1.co.kr,166-***-60,최*희
100361,도도하우스,강원특별자치도,강릉시,사천면,사천면 순포안길 30,www.instagram.com/dodo____house,166-***-60,
100366,애월시크릿풀빌라,제주특별자치도,제주시,애월읍,애월읍 일주서로 6412-4,aewolsecret.com,010-****-**69,목*균
100367,미사용_꼬망키즈풀빌라,경기,가평군,가평읍,가평읍 가화로 26-5,ggomangkids.modoo.at/,166-***-60,
100368,스테이아름,경북,포항시 남구,동해면,동해면 호미로 2627-18,staywithme148.com/,010-****-**95,김*남
100372,가평 르벨라커플펜션,경기,가평군,북면,북면 가화로 1168-26,xn--oi2b90bk8d.com/,010-****-**02,박*성
100373,람보무인텔,충남,서산시,팔봉면,팔봉면 팔봉2로 45,rambotel.modoo.at/,166-***-60,주*정
100374,서종산촌펜션,경기,양평군,서종면,서종면 서정로 52,www.서종산촌펜션.com,010-****-**99,김*동
100378,미러글램핑,경북,청도군,화양읍,화양읍 남성현로 500-29,mirrorglamping.com,010-****-**88,박*자
100379,양양 강이네하우스,강원특별자치도,양양군,서면,서면 상평1길 17-4,ㄴㄴㄴㄴㄴㄴㄴㄴ,010-****-**33,김*영
100381,너른바위펜션,강원특별자치도,홍천군,화촌면,화촌면 당무로 987,너른바위펜션.com,010-****-**78,구*정
100382,포천 스토리숲 카라반글램핑,경기,포천시,화현면,화현면 봉화로 201-80,storysup.net/,010-****-**55,김*영
100383,인피니티오션풀빌라,경남,거제시,하청면,하청면 석포2길 27,infinityocean.kr,010-****-**77,이*연
100384,동주풀빌라,경기,안산시 단원구,대부동동,신당안길 60-1 (대부동동),dongjoopv.com,010-****-**99,김*희
100385,브로딕제주,제주특별자치도,서귀포시,토평동,토평로148번길 24 (토평동),www.brodickjeju.com,064-*****-33,강*지
100386,강릉 그란데마레풀빌라,강원특별자치도,강릉시,사천면,사천면 가둔지길 9,그란데마레.com/,010-****-**59,홍*기
100387,힐링솔골산장,강원특별자치도,철원군,서면,서면 솔골길 131-9,힐링솔골산장.kr,010-****-**05,조*숙
100388,더하는컴퍼니,서울,금천구,가산동,벚꽃로 298 (가산동),www.plus-company.net,166-***-60,
100389,해밀리조트,제주특별자치도,제주시,애월읍,애월읍 광상로 272,haemilresort.co.kr/index.html,064-*****-12,고*일
100390,원주 라하글램핑,강원특별자치도,원주시,소초면,소초면 상초구길 35-17,rahaglamping.com,070-****-**11,지*민
100391,오션마더하우스펜션,제주특별자치도,제주시,한림읍,한림읍 월령3길 29,oceanmothehouse.modoo.at/,064-*****-12,고*일
100392,배롱나무독채스테이,제주특별자치도,서귀포시,서호동,막동산로 27 (서호동),baerongnamu.modoo.at/,064-*****-12,고*일
102,휴(休)그린 펜션,경기,가평군,설악면,,www.hugreen.cc,,
103,아띠펜션,경기,가평군,북면,,www.attipension.com,,
104,솔밭펜션,경기,가평군,조종면,조종면 운악청계로371번길 58-34,solbatcamp.kr/home/index.php,,이*훈
105,강이흐르는마을,경기,가평군,청평면,,www.lakeville.co.kr,,
106,새라프펜션,경기,가평군,북면,,www.seraphpension.com,,
107,풍경이있는펜션,경기,가평군,북면,,www.pgpension.com,,
108,방곡산길따라펜션,충북,단양군,대강면,대강면 도락산로 173-11,www.banggoksangilpension.com,010-****-**09,김*옥
109,별을헤는마을,경기,가평군,북면,북면 백둔로467번길 36-41,www.countstar.co.kr,031-*****-01,강*희
110,설원펜션(폐업),경기,가평군,가평읍,가평읍 태봉두밀로406번길 143,www.swpension.net,,이*정
111,자라섬사계절펜션(폐업),경기,가평군,가평읍,가평읍 태봉안길 163-4,,031-*****-01,장*화
112,도마치캠핑카,경기,가평군,북면,,www.pensionsarang.com/Page/Minihome.aspx?id_hotel=112&mi=1,,
113,스파가있는궁펜션,강원,춘천시,남산면,,www.gchanok.com,,
114,누구나펜션(폐업),경기,가평군,청평면,청평면 북한강로 2083,,031-*****-04,이*엽
115,시트린펜션,경기,가평군,상면,상면 청군로 753-35,시트린펜션.com,010-****-**60,최*진
116,힐스토리펜션,경기,가평군,청평면,청평면 호명리길 57-152,www.hillstory.net,010-****-**64,이****명
117,강변마루펜션,경기,가평군,북면,북면 가화로 688,www.rivermaru.kr,010-****-**70,최*현
118,펜션사랑,경기,가평군,가평읍,,www.pensionsarang.com,,배*성
119,계곡사슴펜션,경기,양평군,서종면,서종면 화서로200번길 92,page.yapen.co.kr/21833,031-*****-60,박*하
120,소나기펜션,경기,가평군,가평읍,,,,
121,자전거탄풍경,경기,가평군,상면,상면 축령로 62,cycleview.kr,010-****-**18,곽*자
122,팝펜션,경기,가평군,북면,북면 백둔로467번길 124,www.popps.co.kr,010-****-**26,서*석
123,자연향기펜션,경기,양평군,서종면,서종면 바치울길 151-12,www.naturepension.co.kr,010-****-**24,김*일
124,운악골펜션(업소키중복_6773),경기,포천시,화현면,화현면 화동로 274,woonakol.kr,031-*****-58,이*원
125,쉬크펜션(폐업),경기,가평군,북면,북면 꽃넘이길 63,www.chicpension.co.kr,031-*****-33,차*소
126,버드힐펜션(폐업),경기,양평군,용문면,용문면 덕촌길 231-7,www.birdhillps.co.kr,031-*****-66,이*영
127,양평에버그린펜션,경기,양평군,강하면,강하면 성촌길 14,page.yapen.co.kr/33546,031-*****-91,고*자
128,산수화펜션,경기,양평군,청운면,청운면 몰운고갯길 74,www.sansuwha.com,010-****-**53,이*순
129,맑은물소리펜션,경기,양평군,청운면,청운면 몰운고갯길 72,mmsoripension.net,031-*****-16,김*옥
130,마당넓은집(업소키이관_5835),경기,양평군,청운면,청운면 몰운고갯길 174,www.mdpension.com,010-****-**48,서*순
131,양평 행복한집,경기,양평군,청운면,청운면 북대골길 53,www.양평행복한집.com,010-****-**94,변*근
132,아보초펜션(폐업),경기,양평군,서종면,서종면 황순원로 495-11,www.abozzo.co.kr,031-*****-39,박*혜
133,양평 아이리스,경기,양평군,용문면,용문면 비고갯길 21,www.irispension.com,031-*****-05,배*길
139,호박펜션,인천,강화군,화도면,화도면 해안남로 2297-16,www.pumpkinps.com,032-*****-39,권*옥
140,언덕위에하얀집(폐업),인천,강화군,양도면,양도면 강화남로 740-2,www.pensionwhite.net,032-*****-83,강*호
141,한울타리펜션,인천,강화군,화도면,화도면 해안남로 2265-4,www.hanultary.co.kr,010-****-**47,황*익
142,한가람펜션(폐업),경기,가평군,북면,북면 가화로 684,www.gphangaram.com,031-*****-67,이*원
143,늘푸른펜션,인천,강화군,화도면,화도면 해안남로2220번길 24,psevergreen.co.kr,032-*****-78,고*우
144,물레방아펜션(폐업),인천,강화군,양도면,양도면 강화남로 890,www.ganghwaro.com/stay2,010-****-**25,이*원
145,강가에서,인천,강화군,양도면,양도면 중앙로 825-1,www.gangga.kr,010-****-**41,전*정
146,바다궁전(폐업),인천,강화군,내가면,내가면 해안서로 954,xn--p39ap4kurib2evrax09f.com/skin15/index.php,010-****-**17,안*희
148,마루펜션,경기,양평군,서종면,서종면 소유곡길 30,www.maruro.net,010-****-**00,성*연
149,물소리새소리,경기,양평군,서종면,서종면 무드리2길 57-1,www.mulsaesori.com,031-*****-11,이*경
150,윈드밀펜션,인천,강화군,길상면,길상면 해안남로 559,www.windmillps.co.kr,032-*****-50,김******인
151,마니산통나무별장펜션(폐업),인천,강화군,화도면,화도면 동녘말길 205,www.manips.kr,010-****-**71,이*원
152,강화 쁘띠펜션,인천,강화군,화도면,화도면 해안남로2470번길 30-10,www.petitt.co.kr,010-****-**25,권*준
153,팜펜션,인천,강화군,내가면,내가면 중앙로1154번길 42,fampension.kr,010-****-**32,김*난
154,반딧불펜션,경기,양평군,청운면,청운면 북대골길 43,www.happybandi.com,011-****-**78,박*길
155,구름다리펜션,경기,양평군,청운면,청운면 북대골길 54,www.구름다리.com,010-****-**58,김*자
156,바다사랑낚시,충남,태안군,고남면,고남면 옷점길 145,www.haejuho.com,010-****-**44,최*남
157,해나지펜션,충남,태안군,남면,남면 진산1길 277-129,page.yapen.co.kr/28277/room,041-*****-14,이*정
158,샤론펜션,충남,태안군,남면,,www.sharonpension.co.kr,,
159,솔바람풍경펜션,충남,태안군,안면읍,안면읍 안면대로 3175-14,www.solbaramps.net,010-****-**15,오*애
160,파인베이,충남,태안군,남면,,www.pinebay.co.kr,,
161,호리바다펜션,충남,서산시,팔봉면,팔봉면 호리1길 139,horibada.kr,010-****-**95,박*영
162,풍차와바다펜션,충남,태안군,안면읍,안면읍 해안관광로 276-72,www.pungchabada.com,010-****-**23,이*관
163,허브세상펜션(폐업),강원,평창군,용평면,용평면 운두령로 377-19,,033-*****-01,이*화
164,숲의소리펜션(폐업),강원,평창군,봉평면,봉평면 설다목길 9-15,없음,033-*****-54,문*경
165,금당아트밸리펜션(업소키합침_349),강원,평창군,봉평면,봉평면 버들개1길 95,www.art700.co.kr,033-*****-48,김*희
166,햇살고운아침펜션(폐업),강원,평창군,봉평면,봉평면 버들개길 81-48,www.sun-morning.com,033-*****-69,김*임
167,에피소드펜션(폐업),강원,영월군,주천면,주천면 미다리길 17-17,없음,010-****-**65,정*윤
168,카르페펜션(업소키이관_4905),충남,태안군,안면읍,안면읍 밧개길 165-36,www.gocarpe.com,041-*****-01,송*신
169,꽃이피는소리,강원,평창군,용평면,용평면 지옆골길 71-5,www.fsori.com,033-*****-93,이*원
170,홍천별캠펜션,강원,홍천군,서면,서면 개야로 240-4,별캠.com,010-****-**66,임*율
171,소풍가는날,경기,양평군,청운면,청운면 비룡점말1길 43,www.sopungday.co.kr,010-****-**65,손*호
172,찔레꽃울타리(폐업),강원,평창군,봉평면,봉평면 버들개길 81-39,,033-*****-07,조*호
173,산중한담,경기,양평군,서종면,서종면 서차남3길 34,page.yapen.co.kr/28387#yapen-page-first,010-****-**31,김*복
174,스타밸리,강원,춘천시,남산면,남산면 갯골길 122,www.noblestar.co.kr,010-****-**70,김*준
175,프린세스 키즈펜션,강원,홍천군,서면,서면 고루개길 37-24,www.princesspension.co.kr,010-****-**51,장*환
191,리운산장,강원,평창군,봉평면,봉평면 버들개1길 89-17,www.liun.co.kr,010-****-**80,허*
194,하늘섬펜션,충남,태안군,안면읍,안면읍 회목길 208,www.goskyland.com,010-****-**81,신*순
195,무지개마을펜션,경기,양평군,서종면,서종면 황순원로 247-1,www.rainbowvillage.co.kr,010-****-**86,용*숙
196,그린양평펜션(폐업),경기,양평군,서종면,서종면 중미산로 635,www.greenyp.com,031-*****-45,유*기
197,렛츠고밸리,경기,양평군,용문면,용문면 망능길 4,www.letsgovalley.com,,이*훈
198,님프의정원,경기,양평군,양서면,양서면 대심길35번길 48,www.nymphgarden.co.kr,031-*****-92,정*신
199,평창현대스위트빌리지,강원,평창군,봉평면,봉평면 진조1길 43-7,www.hyundaivillage.com,010-****-**55,고*규
200,숲속의아침,경기,양평군,용문면,용문면 연수로590번길 40-12,tmtrrosemry.cafe24.com,010-****-**76,이*정
201,스카이밸리 (삭제),경기,양평군,옥천면,옥천면 용천로 742-43,,031-*****-00,이*원
10202,간절곶해담은펜션,울산,울주군,서생면,서생면 대송길 7-46,www.haedameunps.com,010-****-**27,석*화
10203,바다향기펜션,경기,안산시 단원구,대부남동,부흥로 249-13 (대부남동),www.dpv.co.kr/room.php?menutree_idx=26153,158-***-62,장*****명
10204,힐링펜션,전남,여수시,돌산읍,돌산읍 진목2길 48,www.yeosuhealing.com/default,010-****-**66,김*순
10205,다그린캠핑장,강원,영월군,주천면,주천면 미다리길 58,www.boboscot.com,010-****-**56,엄*석
10206,가평 트리하우스(독채 불멍 넷플 애견동반가능),경기,가평군,상면,상면 수목원로 181-16,treehousegp.imweb.me,010-****-**73,한*열
10207,라온펜션,경기,안산시 단원구,대부남동,부흥로 249-13 (대부남동),www.dpv.co.kr/room.php?menutree_idx=22777,158-***-62,장*****명
10208,해남이펜션,경기,안산시 단원구,대부남동,부흥로 249-13 (대부남동),www.dpv.co.kr/room.php?menutree_idx=22778,158-***-62,장*****명
10209,간절곶뷰펜션,울산,울주군,서생면,서생면 해맞이로 1097-27,www.ganjeolgotview.com,010-****-**53,박*준
10210,초록바다정원펜션,충남,태안군,이원면,이원면 원이로 2046-137,www.chorokbada.co.kr,010-****-**67,이*순
10211,민들레향기펜션,강원,인제군,인제읍,인제읍 내린천로 6589,www.mdlaroma.com,010-****-**10,이*
10212,수가솔방 펜션(태안),충남,태안군,이원면,이원면 사관로 264-87,kimsbay.co.kr,010-****-**11,정*교
10213,여수 웰스테이풀빌라펜션,전남,여수시,돌산읍,돌산읍 돌산로 3169-21,wellstaypoolvilla.co.kr/,010-****-**30,최*민
10214,들밥가든펜션,경기,포천시,화현면,화현면 봉화로 334,clgarden.com,010-****-**16,이*연
10215,문라이트블루펜션,경기,가평군,가평읍,가평읍 북한강변로 752,www.moonblue.kr,010-****-**53,서*숙
10216,가인1829풀빌라,경남,남해군,창선면,창선면 흥선로 903-8,gain1829.co.kr/,010-****-**79,나*현
10217,펜션쥬얼리,경기,가평군,설악면,설악면 자잠로282번길 72-237,pensionjewelry.com,010-****-**08,윤*자
10218,테스트펜션,서울,성동구,성수동2가,성수이로10길 14 (성수동2가),테스트펜션,010-****-**22,김*련
10219,도들펜션,제주특별자치도,제주시,한림읍,한림읍 협재로 99-2,dodle.co.kr,010-****-**87,신*권
10220,바다속으로펜션,울산,북구,어물동,동해안로 828 (어물동),www.inthesea.kr/,010-****-**89,박*희
10221,다볼카라반펜션,강원,춘천시,남산면,남산면 둔일길 202,dabol.kr,010-****-**07,서*덕
10222,와우펜션,강원,삼척시,오분동,삼척로 4246-15 (오분동),wow-pension.kr,010-****-**26,박*****인
10223,풍류헌한옥스테이,전북,전주시 완산구,다가동2가,풍남문5길 21-7 (다가동2가),풍류헌.com,010-****-**99,박*은
10224,아리바다펜션,충남,태안군,남면,남면 청포대길 57-58,www.arribada.co.kr,010-****-**32,구*현
10225,우나멜로펜션,강원,춘천시,남면,남면 박암관천길 404,unamelo.kr,010-****-**92,박*식
10226,W호텔신제주점,제주특별자치도,제주시,연동,연동7길 28 (연동),www.jejuw.co.kr,064-*****-10,김*수
10227,오션뷰강릉펜션,강원,강릉시,연곡면,연곡면 해안로 1441,seaviewkangreung.com,010-****-**60,김*영
10228,솔밭흙집펜션,강원,강릉시,옥계면,옥계면 금진솔밭길 130,pineadobe.co.kr,010-****-**18,곽*정
10229,솔구지펜션,경남,통영시,욕지면,욕지면 욕지일주로 632-122,sol9.cafe24.com,010-****-**33,이*운
10230,상그니펜션,경남,남해군,미조면,미조면 미송로483번길 33,www.sanguni.co.kr,010-****-**36,강*영
10231,유명산힐링캠프펜션,경기,가평군,설악면,설악면 어비산길 201-62,forsthealingcamp.com,010-****-**72,김*환
10232,한옥숙박펜션,전북,전주시 완산구,풍남동3가,한지길 100-7 (풍남동3가),demisaem1937.com,010-****-**30,이*윤
10233,청평우리집펜션,경기,가평군,설악면,설악면 자잠로 351,www.cpwoori.co.kr,010-****-**33,홍*숙
